"","Date","Date_Exposed","DAE","Pool","Pool_Endo","Group","Endophyte","Distance","Plant","Leaf","Dam","Rhiz","Coll","Pucc","Sept"
"9325","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,1,"D",1,0,0,0
"9326","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,2,"D",1,0,1,0
"9327","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,3,"ND",0,0,0,0
"9328","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,4,"D",0,0,1,0
"9329","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,5,"ND",0,0,0,0
"9330","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,6,"D",1,0,0,0
"9331","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,314,7,"ND",0,0,0,0
"9332","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,1,"ND",0,0,0,0
"9333","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,2,"D",0,0,1,0
"9334","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,3,"ND",0,0,0,0
"9335","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,4,"ND",0,0,0,1
"9336","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,5,"D",0,0,0,0
"9337","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,6,"D",1,0,1,0
"9338","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,322,7,"ND",0,0,0,0
"9339","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,1,"D",0,0,1,1
"9340","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,2,"D",1,0,1,0
"9341","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,3,"D",1,0,1,0
"9342","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,4,"ND",0,0,0,0
"9343","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,5,"ND",0,0,0,0
"9344","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,6,"ND",0,0,0,0
"9345","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",24,362,7,"D",1,0,0,0
"9346","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,1,"ND",0,0,0,0
"9347","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,2,"ND",0,0,0,0
"9348","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,3,"ND",0,0,0,0
"9349","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,4,"D",1,0,0,0
"9350","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,5,"ND",0,0,0,0
"9351","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,6,"ND",0,0,0,0
"9352","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,377,7,"ND",0,0,0,0
"9353","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,1,"D",1,0,0,0
"9354","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,2,"D",1,0,1,0
"9355","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,3,"D",0,0,1,0
"9356","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,4,"ND",0,0,0,0
"9357","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,5,"ND",0,0,0,0
"9358","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,6,"ND",0,0,0,0
"9359","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,382,7,"D",1,0,0,0
"9360","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,1,"D",0,0,1,0
"9361","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,2,"ND",0,0,0,0
"9362","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,3,"D",1,0,0,0
"9363","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,4,"ND",0,0,0,0
"9364","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,5,"ND",0,0,0,0
"9365","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,6,"D",0,0,1,0
"9366","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,409,7,"D",0,0,1,0
"9367","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,1,"D",1,0,0,0
"9368","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,2,"D",1,0,0,0
"9369","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,3,"ND",0,0,0,0
"9370","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,4,"ND",0,0,0,0
"9371","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,5,"D",1,0,0,0
"9372","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,6,"D",0,0,1,0
"9373","8/24/18","8/10/18",14,25,"Endo_Free","Exp","Free",36,497,7,"ND",0,0,0,0
"9374","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,1,"ND",0,0,0,0
"9375","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,2,"D",1,0,0,0
"9376","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,3,"ND",0,0,0,0
"9377","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,4,"ND",0,0,0,0
"9378","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,5,"D",1,0,0,0
"9379","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,6,"D",1,0,0,0
"9380","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Free",0,372,7,"D",1,0,0,1
"9381","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,1,"D",0,0,0,0
"9382","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,2,"D",1,0,0,0
"9383","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,3,"ND",0,0,0,0
"9384","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,4,"D",1,0,0,0
"9385","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,5,"D",1,0,0,1
"9386","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,6,"D",0,0,0,0
"9387","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,127,7,"D",1,0,1,0
"9388","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,1,"ND",0,0,0,0
"9389","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,2,"ND",0,0,0,0
"9390","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,3,"D",1,0,0,0
"9391","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,4,"D",1,0,0,1
"9392","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,5,"D",0,0,1,0
"9393","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,6,"ND",0,0,0,0
"9394","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",12,183,7,"D",1,0,0,0
"9395","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,1,"D",1,0,0,0
"9396","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,2,"D",1,0,0,0
"9397","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,3,"ND",0,0,0,0
"9398","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,4,"D",1,0,1,1
"9399","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,5,"D",0,0,0,0
"9400","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,6,"ND",0,0,0,0
"9401","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,91,7,"D",1,0,1,0
"9402","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,1,"ND",0,0,0,0
"9403","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,2,"D",1,0,1,0
"9404","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,3,"ND",0,0,0,0
"9405","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,4,"D",1,0,0,0
"9406","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,5,"D",1,0,0,0
"9407","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,6,"ND",0,0,0,0
"9408","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",12,66,7,"D",1,0,0,0
"9409","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,1,"D",1,0,0,0
"9410","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,2,"ND",0,0,0,0
"9411","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,3,"ND",0,0,0,0
"9412","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,4,"D",1,0,0,0
"9413","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,5,"D",0,0,1,1
"9414","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,6,"D",0,0,0,0
"9415","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,291,7,"ND",0,0,0,0
"9416","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,1,"D",1,0,1,0
"9417","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,2,"ND",0,0,0,0
"9418","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,3,"D",1,0,0,0
"9419","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,4,"D",1,0,0,0
"9420","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,5,"D",1,0,0,0
"9421","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,6,"ND",0,0,0,0
"9422","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,126,7,"D",1,0,0,0
"9423","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,1,"D",0,0,1,0
"9424","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,2,"D",1,0,1,0
"9425","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,3,"D",1,0,1,0
"9426","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,4,"ND",0,0,0,1
"9427","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,5,"D",0,0,0,0
"9428","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,6,"D",0,0,1,0
"9429","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,296,7,"ND",0,0,0,0
"9430","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,1,"D",0,0,1,0
"9431","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,2,"D",1,0,1,0
"9432","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,3,"D",1,0,0,0
"9433","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,4,"ND",0,0,0,0
"9434","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,5,"ND",0,0,0,0
"9435","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,6,"ND",0,0,0,0
"9436","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",24,265,7,"D",1,0,1,0
"9437","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,1,"D",0,0,1,0
"9438","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,2,"D",1,0,1,0
"9439","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,3,"D",1,0,1,0
"9440","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,4,"D",1,0,1,0
"9441","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,5,"ND",0,0,0,1
"9442","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,6,"D",0,0,0,0
"9443","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,167,7,"ND",0,0,0,0
"9444","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,1,"ND",0,0,0,0
"9445","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,2,"D",1,0,0,0
"9446","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,3,"D",0,0,1,0
"9447","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,4,"ND",0,0,0,0
"9448","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,5,"D",1,0,0,1
"9449","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,6,"D",1,0,0,0
"9450","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Confirmed",36,103,7,"D",0,0,1,0
"9451","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,1,"D",0,0,1,0
"9452","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,2,"ND",0,0,0,0
"9453","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,3,"D",1,0,0,0
"9454","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,4,"D",1,0,0,0
"9455","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,5,"ND",0,0,0,0
"9456","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,6,"D",1,0,0,0
"9457","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,160,7,"ND",0,0,0,0
"9458","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,1,"D",0,0,1,0
"9459","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,2,"D",0,0,1,0
"9460","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,3,"ND",0,0,0,0
"9461","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,4,"D",1,0,1,0
"9462","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,5,"D",1,0,0,0
"9463","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,6,"ND",0,0,0,0
"9464","8/24/18","8/10/18",14,26,"Endo_Inoc","Exp","Inoculated",36,139,7,"D",0,0,1,0
"9556","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,1,"ND",0,0,0,0
"9557","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,2,"D",1,0,1,0
"9558","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,3,"D",1,0,1,0
"9559","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,4,"ND",0,0,0,0
"9560","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,5,"ND",0,0,0,0
"9561","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,6,"D",1,0,1,0
"9562","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Free",0,443,7,"D",0,0,1,0
"9563","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,1,"ND",0,0,0,0
"9564","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,2,"D",0,0,1,0
"9565","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,3,"ND",0,0,0,0
"9566","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,4,"D",1,0,0,0
"9567","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,5,"D",1,0,1,0
"9568","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,6,"ND",0,0,0,0
"9569","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,13,7,"D",0,0,1,1
"9570","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,1,"D",0,0,0,0
"9571","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,2,"ND",0,0,0,0
"9572","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,3,"D",0,0,1,0
"9573","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,4,"ND",0,0,0,0
"9574","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,5,"ND",0,0,0,0
"9575","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,6,"D",1,0,0,0
"9576","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",12,194,7,"ND",0,0,0,0
"9577","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,1,"ND",0,0,0,0
"9578","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,2,"ND",0,0,0,0
"9579","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,3,"D",1,0,1,0
"9580","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,4,"D",1,0,0,0
"9581","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,5,"D",0,0,1,0
"9582","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,6,"ND",0,0,0,1
"9583","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,56,7,"D",0,0,0,0
"9584","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,1,"ND",0,0,0,0
"9585","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,2,"ND",0,0,0,0
"9586","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,3,"ND",0,0,0,0
"9587","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,4,"D",0,0,1,0
"9588","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,5,"D",1,0,0,0
"9589","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,6,"ND",0,0,0,0
"9590","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",12,254,7,"D",0,0,1,0
"9591","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,1,"ND",0,0,0,1
"9592","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,2,"D",0,0,1,0
"9593","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,3,"D",0,0,1,0
"9594","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,4,"ND",0,0,0,0
"9595","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,5,"ND",0,0,0,0
"9596","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,6,"D",0,0,1,0
"9597","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,268,7,"ND",0,0,0,0
"9598","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,1,"D",1,0,1,0
"9599","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,2,"ND",0,0,0,1
"9600","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,3,"D",0,0,0,0
"9601","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,4,"D",0,0,1,0
"9602","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,5,"ND",0,0,0,0
"9603","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,6,"D",1,0,1,0
"9604","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",24,289,7,"ND",0,0,0,0
"9605","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,1,"ND",0,0,0,0
"9606","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,2,"ND",0,0,0,0
"9607","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,3,"D",0,0,1,0
"9608","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,4,"ND",0,0,0,1
"9609","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,5,"D",0,0,0,0
"9610","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,6,"D",0,0,1,0
"9611","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,89,7,"D",0,0,1,0
"9612","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,1,"D",0,0,1,0
"9613","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,2,"ND",0,0,0,0
"9614","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,3,"ND",0,0,0,0
"9615","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,4,"D",0,0,1,0
"9616","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,5,"ND",0,0,0,0
"9617","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,6,"D",0,0,1,0
"9618","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",24,219,7,"ND",0,0,0,0
"9619","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,1,"ND",0,0,0,1
"9620","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,2,"D",0,0,0,0
"9621","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,3,"ND",0,0,0,1
"9622","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,4,"D",0,0,0,1
"9623","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,5,"D",0,0,0,0
"9624","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,6,"ND",0,0,0,0
"9625","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,189,7,"ND",0,0,1,0
"9626","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,1,"D",0,0,1,0
"9627","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,2,"D",1,0,0,0
"9628","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,3,"ND",0,0,0,0
"9629","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,4,"D",0,0,1,0
"9630","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,5,"D",0,0,1,0
"9631","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,6,"ND",0,0,0,0
"9632","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Confirmed",36,40,7,"D",0,0,1,0
"9633","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,1,"ND",0,0,0,0
"9634","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,2,"D",1,0,1,0
"9635","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,3,"ND",0,0,0,0
"9636","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,4,"ND",0,0,0,0
"9637","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,5,"D",0,0,1,0
"9638","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,6,"D",1,0,1,0
"9639","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,195,7,"ND",0,0,0,0
"9640","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,1,"X",0,0,0,0
"9641","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,2,"X",0,0,0,0
"9642","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,3,"X",0,0,0,0
"9643","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,4,"X",0,0,0,0
"9644","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,5,"X",0,0,0,0
"9645","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,6,"X",0,0,0,0
"9646","8/28/18","8/10/18",18,2,"Endo_Inoc","Exp","Inoculated",36,234,7,"X",0,0,0,0
"9647","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,1,"ND",0,0,0,0
"9648","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,2,"D",1,0,1,0
"9649","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,3,"ND",0,0,0,1
"9650","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,4,"D",0,0,0,1
"9651","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,5,"D",0,0,1,0
"9652","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,6,"D",0,0,1,0
"9653","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Free",0,311,7,"D",0,0,1,0
"9654","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,1,"D",0,0,1,0
"9655","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,2,"ND",0,0,0,0
"9656","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,3,"ND",0,0,0,0
"9657","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,4,"D",1,0,0,1
"9658","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,5,"D",0,0,0,0
"9659","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,6,"D",0,0,1,0
"9660","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Confirmed",12,113,7,"ND",0,0,0,0
"9661","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Inoculated",12,24,1,"ND",0,0,0,0
"9662","8/28/18","8/10/18",18,3,"Endo_Inoc","Exp","Inoculated",12,24,2,"ND",0,0,0,0
